id;spkid;full_name;pdes;name;prefix;neo;pha;H;diameter;albedo;diameter_sigma;orbit_id;epoch;epoch_mjd;epoch_cal;equinox;e;a;q;i;om;w;ma;ad;n;tp;tp_cal;per;per_y;moid;moid_ld;sigma_e;sigma_a;sigma_q;sigma_i;sigma_om;sigma_w;sigma_ma;sigma_ad;sigma_n;sigma_tp;sigma_per;class;rms
a0000883;2000883;   883 Matterania (1917 CP);883;Matterania;;N;N;12.6;7.036;0.263;0.091;JPL 35;2459000.5;59000;20200531;J2000;0.198879631;2.237779169;1.792730474;4.715661901;285.4833955;42.47328837;263.5861431;2.682827864;0.294427407;2459327.962;20210423.46;1222.71226;3.347603724;0.784477;305.2949141;3.4379E-08;5.5865E-09;7.8528E-08;3.2483E-06;0.000042889;0.000043569;9.5211E-06;6.6976E-09;1.1025E-09;0.000032946;4.5787E-06;MBA;0.44741
a0000884;2000884;   884 Priamus (1917 CQ);884;Priamus;;N;N;8.7;101.093;0.044;0.539;JPL 35;2459000.5;59000;20200531;J2000;0.123271512;5.183376409;4.544413761;8.915356263;301.5611415;335.5280334;324.7322839;5.822339057;0.083518936;2459422.772;20210727.27;4310.399747;11.80123134;3.53053;1373.97636;4.3785E-08;6.3652E-08;2.6031E-07;4.6079E-06;0.00002869;0.0000357;0.00002328;7.1498E-08;1.5384E-09;0.00028037;0.000079397;TJN;0.43276
a0000885;2000885;   885 Ulrike (1917 CX);885;Ulrike;;N;N;10.7;30.537;0.109;0.756;JPL 39;2459000.5;59000;20200531;J2000;0.185034995;3.098675099;2.525311768;3.305556043;148.8978181;203.7812383;318.3936544;3.672038431;0.180692452;2459230.761;20210116.26;1992.335577;5.454717528;1.52037;591.6823929;3.4941E-08;1.2817E-08;1.0909E-07;3.6943E-06;0.000062865;0.00006345;0.000010187;1.5188E-08;1.1211E-09;0.000057193;0.000012361;MBA;0.46163
a0000886;2000886;   886 Washingtonia (1917 b);886;Washingtonia;;N;N;9.3;86.793;0.078;0.857;JPL 38;2459000.5;59000;20200531;J2000;0.270408566;3.170136176;2.3129042;16.86413227;58.88651209;302.1629275;101.763708;4.027368152;0.174617271;2458417.719;20181026.22;2061.651736;5.644494829;1.36071;529.5475107;3.7675E-08;1.2802E-08;1.2088E-07;4.1635E-06;0.000014063;0.000015408;7.9977E-06;1.6263E-08;1.0577E-09;0.000044449;0.000012488;MBA;0.32674
a0000887;2000887;   887 Alinda (1918 DB);887;Alinda;;Y;N;13.8;4.2;0.31;;223;2459000.5;59000;20200531;J2000;0.570331721;2.473736933;1.062886291;9.393853627;110.4342182;350.495585;294.5791565;3.884587576;0.253322523;2459258.751;20210213.25;1421.113276;3.890796102;0.0822169;31.99635097;4.3627E-08;6.8625E-09;1.0973E-07;5.2047E-06;0.000027228;0.000028321;0.000012151;1.0776E-08;1.0541E-09;0.00004898;5.9136E-06;AMO;0.50197
a0000888;2000888;   888 Parysatis (1918 DC);888;Parysatis;;N;N;9.4;44.749;0.139;0.37;JPL 39;2459000.5;59000;20200531;J2000;0.194301056;2.709258479;2.182846696;13.84978488;123.9447217;298.1084522;14.33926299;3.235670263;0.221018391;2458935.622;20200327.12;1628.823734;4.459476341;1.2342;480.313614;4.1607E-08;1.0045E-08;1.1536E-07;4.1573E-06;0.00002003;0.000022713;0.000011702;1.1997E-08;1.2292E-09;0.000052829;9.0591E-06;MBA;0.44196
a0000889;2000889;   889 Erynia (1918 DG);889;Erynia;;N;N;10.9;16.682;0.23;0.154;JPL 33;2459000.5;59000;20200531;J2000;0.202905596;2.446432986;1.950038041;8.10643629;132.5332153;278.5203719;342.6237331;2.94282793;0.257575225;2459067.961;20200806.46;1397.649947;3.826557009;0.980352;381.5235878;3.8687E-08;8.2574E-09;9.5057E-08;4.0695E-06;0.000031824;0.000033254;0.000010853;9.9328E-09;1.3041E-09;0.000042235;7.0762E-06;MBA;0.45316
a0000890;2000890;   890 Waltraut (1918 DK);890;Waltraut;;N;N;10.5;28.376;0.121;0.161;JPL 36;2459000.5;59000;20200531;J2000;0.060318822;3.021049445;2.838823301;10.87618609;160.5296546;88.21507686;79.27835705;3.20327559;0.187701319;2458578.136;20190404.64;1917.940707;5.251035476;1.85291;721.0969847;3.7397E-08;1.3678E-08;1.1625E-07;4.2925E-06;0.00002154;0.000041929;0.00003581;1.4503E-08;1.2748E-09;0.00019049;0.000013026;MBA;0.42477
a0000891;2000891;   891 Gunhild (1918 DQ);891;Gunhild;;N;N;10;55.747;0.057;0.321;JPL 85;2459000.5;59000;20200531;J2000;0.028735655;2.862168104;2.77992183;13.5587237;105.8546492;292.3815851;232.5691217;2.944414379;0.203545435;2459626.556;20220216.06;1768.646885;4.842291265;1.81999;708.2855083;3.7053E-08;1.0749E-08;1.0521E-07;3.7564E-06;0.000016797;0.000068076;0.000067367;1.1058E-08;1.1466E-09;0.00033241;0.000009963;MBA;0.39989
a0000892;2000892;   892 Seeligeria (1918 DR);892;Seeligeria;;N;N;9.7;74.481;0.055;0.214;JPL 41;2459000.5;59000;20200531;J2000;0.104196685;3.227022848;2.890777766;21.32732801;175.9006901;286.2975369;322.6841886;3.56326793;0.170020392;2459219.978;20210105.48;2117.39307;5.797106283;1.98709;773.3158153;3.1562E-08;1.4922E-08;1.049E-07;4.1966E-06;9.6695E-06;0.000022585;0.000021336;1.6477E-08;1.1793E-09;0.00012591;0.000014687;OMB;0.41105
a0000893;2000893;   893 Leopoldina (1918 DS);893;Leopoldina;;N;N;9.6;85.992;0.039;0.577;JPL 41;2459000.5;59000;20200531;J2000;0.148000202;3.05478512;2.602676305;17.02491019;144.9359499;222.3987888;291.9849461;3.506893934;0.184600586;2459368.944;20210603.44;1950.156328;5.339237036;1.62335;631.7591195;3.4424E-08;1.3949E-08;1.0626E-07;3.7276E-06;0.000013344;0.000019039;0.000016129;1.6014E-08;1.2644E-09;0.000088667;0.000013358;MBA;0.40579
a0000894;2000894;   894 Erda (1918 DT);894;Erda;;N;N;9.7;28.309;0.12;1.544;JPL 39;2459000.5;59000;20200531;J2000;0.110423456;3.119692021;2.775204847;12.73270353;190.6098128;116.3312827;150.2029364;3.464179196;0.178869581;2458160.766;20180211.27;2012.639585;5.510306871;1.79056;696.8322352;3.4752E-08;1.3794E-08;1.0515E-07;4.0523E-06;0.000017829;0.000026224;0.000019367;1.5318E-08;1.1864E-09;0.00010733;0.000013349;MBA;0.40632
a0000895;2000895;   895 Helio (1918 DU);895;Helio;;N;N;8.4;109.568;0.071;1.987;JPL 73;2459000.5;59000;20200531;J2000;0.144909718;3.200959974;2.737109767;26.07941247;264.6871231;177.7844843;122.345105;3.664810182;0.172101125;2458289.609;20180620.11;2091.793419;5.727018259;1.75332;682.3395444;3.3266E-08;1.2326E-08;1.0914E-07;0.000003773;0.000010073;0.00001915;0.000015816;1.4112E-08;9.9407E-10;0.000090901;0.000012082;OMB;0.42791
a0000896;2000896;   896 Sphinx (1918 DV);896;Sphinx;;N;N;11.6;11.974;0.242;0.071;JPL 42;2459000.5;59000;20200531;J2000;0.163197549;2.285799163;1.912762343;8.190329929;254.1810497;1.962795126;211.7290466;2.658835984;0.285198324;2459520.387;20211101.89;1262.279506;3.455932938;0.897908;349.4388564;3.6632E-08;6.2399E-09;8.3339E-08;4.0071E-06;0.000023448;0.000025716;0.000012197;7.2583E-09;1.1678E-09;0.000043706;5.1688E-06;MBA;0.43161
a0000897;2000897;   897 Lysistrata (1918 DZ);897;Lysistrata;;N;N;10.3;24.337;0.214;0.277;JPL 36;2459000.5;59000;20200531;J2000;0.094530774;2.540917737;2.300722817;14.32998272;257.9651371;23.74600015;69.14583229;2.781112656;0.243342613;2458716.35;20190820.85;1479.395639;4.050364514;1.29046;502.2083182;4.8347E-08;8.6359E-09;1.243E-07;5.2066E-06;0.000017063;0.000027834;0.00002203;9.4523E-09;1.2406E-09;0.000090364;7.5421E-06;MBA;0.39994
a0000898;2000898;   898 Hildegard (1918 EA);898;Hildegard;;N;N;11.7;11.693;0.205;0.153;JPL 39;2459000.5;59000;20200531;J2000;0.371396412;2.730649646;1.716496166;10.08618171;241.548852;49.86045048;217.5462378;3.744803125;0.218426386;2459652.682;20220314.18;1648.152523;4.512395683;0.720643;280.4526363;3.7701E-08;7.5797E-09;1.0328E-07;4.3791E-06;0.000021717;0.000022258;0.000006594;1.0395E-08;9.0945E-10;0.00003184;6.8623E-06;MBA;0.39481
a0000899;2000899;   899 Jokaste (1918 EB);899;Jokaste;;N;N;10.1;31.018;0.161;0.243;JPL 34;2459000.5;59000;20200531;J2000;0.201062678;2.905971;2.321688689;12.46762463;252.4185598;127.5178469;148.5411663;3.49025331;0.198960636;2458253.914;20180515.41;1809.403145;4.953875824;1.34956;525.2082652;3.6988E-08;1.1021E-08;1.0807E-07;4.1283E-06;0.00001856;0.000021573;0.000013189;1.3236E-08;1.1318E-09;0.000064046;0.000010293;MBA;0.42024
a0000900;2000900;   900 Rosalinde (1918 EC);900;Rosalinde;;N;N;11.6;19.618;0.085;0.057;JPL 40;2459000.5;59000;20200531;J2000;0.16280566;2.473170216;2.070524106;11.55895283;182.2581363;121.7821363;73.48984043;2.875816325;0.253409599;2458710.496;20190815;1420.624952;3.889459142;1.08258;421.3076586;3.4797E-08;7.1488E-09;8.6433E-08;3.6206E-06;0.000020254;0.000023401;0.000011665;8.3127E-09;1.0987E-09;0.00004597;6.1596E-06;MBA;0.41322
a0000901;2000901;   901 Brunsia (1918 EE);901;Brunsia;;N;N;11.6;13.21;0.234;0.14;JPL 32;2459000.5;59000;20200531;J2000;0.221026487;2.22381032;1.732289338;3.446867886;265.0774298;68.35337164;246.5740247;2.715331302;0.297205924;2459382.141;20210616.64;1211.281373;3.316307661;0.725711;282.4249499;3.4793E-08;5.5559E-09;7.8308E-08;3.1037E-06;0.000062634;0.000063164;0.000011876;6.784E-09;1.1138E-09;0.000040973;4.5394E-06;MBA;0.41261
a0000902;2000902;   902 Probitas (1918 EJ);902;Probitas;;N;N;12.1;8.552;0.383;0.437;JPL 29;2459000.5;59000;20200531;J2000;0.180132237;2.445625776;2.005089735;6.347127357;353.0586384;28.45088081;190.7621752;2.886161817;0.25770276;2459657.217;20220318.72;1396.958265;3.824663284;1.01003;393.0733751;4.7529E-08;7.9601E-09;1.1388E-07;4.8529E-06;0.000027564;0.000029158;0.000012265;9.3939E-09;1.2582E-09;0.000049772;6.8203E-06;MBA;0.42603
a0000903;2000903;   903 Nealley (1918 EM);903;Nealley;;N;N;10.1;58.065;0.054;0.373;JPL 47;2459000.5;59000;20200531;J2000;0.045151165;3.239390397;3.093128146;11.78000881;159.3798812;234.1903042;107.3320392;3.385652649;0.16904765;2458365.578;20180904.08;2129.577073;5.830464266;2.11176;821.8336392;3.2718E-08;1.3234E-08;1.0525E-07;3.8772E-06;0.000016973;0.000046663;0.000042815;1.3832E-08;1.0359E-09;0.00025351;0.00001305;OMB;0.41896
a0000904;2000904;   904 Rockefellia (1918 EO);904;Rockefellia;;N;N;10.4;49.146;0.055;0.763;JPL 39;2459000.5;59000;20200531;J2000;0.086785845;2.996653807;2.736586675;15.14725419;198.0759142;251.7750728;177.9952804;3.256720939;0.189998081;2458063.673;20171106.17;1894.755982;5.187559156;1.79585;698.8909445;3.2038E-08;1.1947E-08;9.4063E-08;4.6499E-06;0.00001315;0.000029518;0.000026651;1.2984E-08;1.1362E-09;0.00013909;0.000011331;MBA;0.46049
a0000905;2000905;   905 Universitas (1918 ES);905;Universitas;;N;N;11.6;12.07;0.28;0.419;JPL 28;2459000.5;59000;20200531;J2000;0.152952362;2.216519508;1.877497614;5.32234682;37.14261607;343.0813803;298.8883381;2.555541403;0.298673531;2459205.11;20201221.61;1205.329439;3.300012154;0.881011;342.8630509;4.2853E-08;5.6845E-09;9.4167E-08;4.3425E-06;0.000034374;0.00003598;0.000012099;6.5539E-09;1.149E-09;0.000040757;4.6368E-06;MBA;0.41217
a0000906;2000906;   906 Repsolda (1918 ET);906;Repsolda;;N;N;9.4;65.752;0.065;0.213;JPL 39;2459000.5;59000;20200531;J2000;0.086539303;2.893653079;2.64323836;11.78208906;40.19903133;294.5246788;281.033356;3.144067799;0.200232413;2459394.875;20210629.37;1797.910713;4.922411261;1.66146;646.5903882;3.9178E-08;1.2023E-08;1.1424E-07;4.5026E-06;0.000020951;0.000033382;0.000027928;1.3063E-08;1.2479E-09;0.00014029;0.000011205;MBA;0.4042
a0000907;2000907;   907 Rhoda (1918 EU);907;Rhoda;;N;N;9.7;82.66;0.032;0.34;JPL 39;2459000.5;59000;20200531;J2000;0.162180528;2.801021449;2.346750313;19.5250165;42.98013256;88.32559366;183.5488011;3.255292586;0.210246813;2459839.757;20220917.26;1712.273276;4.687948738;1.45579;566.5497943;3.9289E-08;1.1247E-08;1.0892E-07;4.7977E-06;0.000012899;0.000020038;0.000014278;1.3071E-08;1.2663E-09;0.000068772;0.000010313;MBA;0.33209
a0000908;2000908;   908 Buda (1918 EX);908;Buda;;N;N;10.8;30.749;0.087;0.492;JPL 31;2459000.5;59000;20200531;J2000;0.147960104;2.473065669;2.107150617;13.41522562;85.55086895;23.52283001;357.4051017;2.838980722;0.253425669;2459010.739;20200610.24;1420.534873;3.889212521;1.13002;439.7698834;3.1659E-08;7.4463E-09;7.9963E-08;3.7195E-06;0.000019584;0.000025289;0.000016316;8.548E-09;1.1446E-09;0.000064389;6.4157E-06;MBA;0.3893
a0000909;2000909;   909 Ulla (1919 FA);909;Ulla;;N;N;8.8;116.44;0.0343;2.4;JPL 100;2459000.5;59000;20200531;J2000;0.090561036;3.542506847;3.221693756;18.79706103;146.3521556;232.6371682;180.3373718;3.863319937;0.147821643;2460215.901;20230928.4;2435.367322;6.667672339;2.25622;878.0531374;3.7135E-08;1.8741E-08;1.2738E-07;4.0168E-06;0.000012225;0.00002597;0.000024326;2.0438E-08;1.173E-09;0.00016777;0.000019326;OMB;0.42001
a0000910;2000910;   910 Anneliese (1919 FB);910;Anneliese;;N;N;10.5;48.59;0.057;0.216;JPL 37;2459000.5;59000;20200531;J2000;0.154119202;2.925611062;2.474718218;9.209040023;49.93599107;208.47372;340.9903872;3.376503905;0.196960523;2459097.015;20200904.51;1827.777433;5.004181884;1.46447;569.9277899;3.6167E-08;1.0085E-08;1.0755E-07;4.1364E-06;0.000021454;0.000024395;0.000012366;1.164E-08;1.0185E-09;0.000062888;9.4512E-06;MBA;0.43829
a0000911;2000911;   911 Agamemnon (1919 FD);911;Agamemnon;;N;N;7.9;131.038;0.072;1.195;88;2459000.5;59000;20200531;J2000;0.06650282;5.278194957;4.927180106;21.76270194;338.005306;80.63385068;301.426061;5.629209808;0.081278547;2459721.157;20220521.66;4429.213021;12.12652436;4.01871;1563.961371;4.6067E-08;7.0155E-08;2.7917E-07;6.2333E-06;0.00001254;0.000053674;0.00005543;7.4821E-08;1.6205E-09;0.00068891;0.000088306;TJN;0.44142
a0000912;2000912;   912 Maritima (1919 FJ);912;Maritima;;N;N;9.3;82.675;0.039;0.307;JPL 40;2459000.5;59000;20200531;J2000;0.176443593;3.138495736;2.584728272;18.27408576;33.73139107;90.18023325;169.5862899;3.692263201;0.177264496;2458043.815;20171017.31;2030.863533;5.560201324;1.67856;653.2451952;4.2032E-08;1.7765E-08;1.3003E-07;5.8679E-06;0.000015094;0.000022931;0.000015878;2.09E-08;1.5051E-09;0.000090647;0.000017243;MBA;0.33268
a0000913;2000913;   913 Otila (1919 FL);913;Otila;;N;N;12;11.636;0.282;0.24;JPL 34;2459000.5;59000;20200531;J2000;0.170853413;2.197339003;1.821916135;5.805929235;94.92801834;188.6818124;329.4295803;2.572761871;0.302592721;2459101.528;20200909.03;1189.717976;3.257270297;0.805698;313.5534907;3.5893E-08;5.1439E-09;8.0193E-08;3.7534E-06;0.000035339;0.000036793;0.000010453;6.0228E-09;1.0625E-09;0.000034581;4.1777E-06;MBA;0.41784
a0000914;2000914;   914 Palisana (1919 FN);914;Palisana;;N;N;9.2;76.19;0.095;0.486;JPL 41;2459000.5;59000;20200531;J2000;0.214640038;2.45755376;1.930064327;25.21086388;255.7950853;48.93056372;69.5707252;2.985043194;0.255828859;2458728.558;20190902.06;1407.190736;3.852678265;0.977248;380.3156042;3.6908E-08;6.2616E-09;9.2339E-08;3.2603E-06;0.000010061;0.000013597;0.000010765;7.6056E-09;9.7774E-10;0.000041487;5.3781E-06;MBA;0.39793
a0000915;2000915;   915 Cosette (1918 b);915;Cosette;;N;N;11.6;11.699;0.255;0.074;JPL 33;2459000.5;59000;20200531;J2000;0.139789415;2.227964904;1.916518993;5.544992896;9.321923203;39.36547048;214.9460602;2.539410816;0.296374992;2459489.927;20211002.43;1214.677383;3.325605428;0.92968;361.8035656;3.4176E-08;5.6714E-09;7.6515E-08;4.6694E-06;0.000033689;0.000037492;0.000016899;6.4642E-09;1.1317E-09;0.00005788;4.6381E-06;MBA;0.44939
a0000916;2000916;   916 America (1915 S1);916;America;;N;N;11.5;33.23;0.053;1.3;JPL 31;2459000.5;59000;20200531;J2000;0.237116519;2.364659778;1.803959883;11.09386674;329.7688367;41.59717746;265.3975863;2.925359673;0.27105104;2459349.521;20210515.02;1328.16314;3.636312498;0.817902;318.3029213;4.2261E-08;6.1833E-09;1.0009E-07;4.1607E-06;0.00001842;0.000019399;0.000006897;7.6494E-09;1.0631E-09;0.000026002;5.2095E-06;MBA;0.39815
a0000917;2000917;   917 Lyka (1915 S4);917;Lyka;;N;N;11.6;34.878;0.056;0.184;JPL 35;2459000.5;59000;20200531;J2000;0.20062332;2.381236855;1.903505212;5.126366777;343.3840481;359.8999358;181.9080822;2.858968498;0.268225572;2459664.463;20220325.96;1342.153908;3.674617134;0.895689;348.5752881;3.4849E-08;6.2355E-09;8.1845E-08;3.8238E-06;0.000035478;0.000036269;7.9823E-06;7.4865E-09;1.0536E-09;0.000030485;5.2719E-06;MBA;0.41612
a0000918;2000918;   918 Itha (1919 FR);918;Itha;;N;N;10.6;21.561;0.224;0.106;JPL 39;2459000.5;59000;20200531;J2000;0.18997263;2.863746753;2.31971325;12.06992089;330.457584;15.56504758;273.508838;3.407780256;0.203377151;2459425.775;20210730.27;1770.11035;4.846298016;1.31427;511.4744559;4.0435E-08;1.2374E-08;1.1641E-07;4.7014E-06;0.00001769;0.000020418;0.000011498;1.4725E-08;1.3182E-09;0.000057721;0.000011473;MBA;0.42767
a0000919;2000919;   919 Ilsebill (1918 EQ);919;Ilsebill;;N;N;11.4;33.5;0.047;0.071;JPL 36;2459000.5;59000;20200531;J2000;0.083414403;2.772058173;2.540828594;8.165688964;229.8325038;156.0244673;14.86123995;3.003287752;0.213550486;2458930.909;20200322.41;1685.784036;4.61542515;1.54813;602.4857521;3.4451E-08;9.1503E-09;9.8045E-08;0.000003557;0.000024714;0.00003222;0.000020174;9.9136E-09;1.0574E-09;0.000094441;8.3469E-06;MBA;0.44575
a0000920;2000920;   920 Rogeria (1919 FT);920;Rogeria;;N;N;11.3;26.656;0.076;0.168;JPL 31;2459000.5;59000;20200531;J2000;0.105146464;2.623414372;2.347571628;11.57650226;192.7868738;268.9659075;162.2515989;2.899257116;0.231954997;2458301.004;20180701.5;1552.025195;4.249213401;1.39841;544.2192197;3.0457E-08;8.4484E-09;7.9877E-08;5.1798E-06;0.000017111;0.000031137;0.000025358;9.3368E-09;1.1205E-09;0.00010929;7.4972E-06;MBA;0.4254
a0000921;2000921;   921 Jovita (1919 FV);921;Jovita;;N;N;10;55.312;0.048;0.2;JPL 54;2459000.5;59000;20200531;J2000;0.184602062;3.169522688;2.584422265;16.33647436;204.9051806;70.9116784;331.1860599;3.754623111;0.174667971;2459165.464;20201111.96;2061.053306;5.642856415;1.62477;632.3117409;3.2287E-08;1.166E-08;1.0722E-07;3.5498E-06;0.000012738;0.000016881;0.000011977;1.3813E-08;9.6389E-10;0.000069136;0.000011374;MBA;0.42377
a0000922;2000922;   922 Schlutia (1919 FW);922;Schlutia;;N;N;12.1;19.228;0.107;0.223;JPL 33;2459000.5;59000;20200531;J2000;0.194291988;2.689210435;2.166718392;7.299922213;205.1680018;126.5422859;314.3364104;3.211702478;0.223494527;2459204.816;20201221.32;1610.7777;4.410068995;1.16628;453.8811876;3.6322E-08;8.9778E-09;9.8557E-08;4.5936E-06;0.000026624;0.00002845;0.000010892;1.0722E-08;1.1192E-09;0.00004914;8.0662E-06;MBA;0.46861
a0000923;2000923;   923 Herluga (1919 GB);923;Herluga;;N;N;11.5;34.553;0.037;0.269;JPL 36;2459000.5;59000;20200531;J2000;0.194857008;2.617093638;2.107134601;14.45834392;197.5171759;201.1093335;268.5221981;3.127052675;0.232795822;2459393.453;20210627.95;1546.419507;4.233865865;1.1192;435.559064;3.6176E-08;1.036E-08;9.5152E-08;4.3949E-06;0.000014162;0.00001727;0.000011871;1.2378E-08;1.3823E-09;0.000052173;9.1822E-06;MBA;0.39342
a0000924;2000924;   924 Toni (1919 GC);924;Toni;;N;N;9.4;85.49;0.0432;2.5;JPL 35;2459000.5;59000;20200531;J2000;0.152993351;2.938334721;2.488789044;8.987185413;150.194025;219.9607538;355.9239368;3.387880397;0.195682583;2459021.33;20200620.83;1839.714059;5.036862586;1.49517;581.8753089;3.401E-08;1.2294E-08;1.0069E-07;4.1315E-06;0.000023838;0.000027551;0.000016116;1.4175E-08;1.2281E-09;0.000082402;0.000011546;MBA;0.467
a0000925;2000925;   925 Alphonsina (1920 GM);925;Alphonsina;;N;N;8.4;57.505;0.248;0.443;JPL 90;2459000.5;59000;20200531;J2000;0.080370713;2.699517707;2.482555544;21.10117216;299.5279163;201.9983236;201.450859;2.91647987;0.222215733;2459713.992;20220514.49;1620.047311;4.435447805;1.50472;585.5918824;4.0611E-08;7.2792E-09;0.000000108;4.2332E-06;0.000011479;0.000030543;0.000028851;7.8643E-09;8.9881E-10;0.00013048;6.5527E-06;MBA;0.38495
a0000926;2000926;   926 Imhilde (1920 GN);926;Imhilde;;N;N;10.5;48.48;0.057;1.1;JPL 31;2459000.5;59000;20200531;J2000;0.182598559;2.980776148;2.436490718;16.3249741;48.9707149;173.7939915;97.2305314;3.525061578;0.191518191;2458492.817;20190109.32;1879.717006;5.146384683;1.42812;555.7814604;4.298E-08;1.2366E-08;1.3094E-07;0.000004853;0.000016284;0.000020512;0.000014222;1.4624E-08;1.1918E-09;0.000072788;0.000011697;MBA;0.41891
a0000927;2000927;   927 Ratisbona (1920 GO);927;Ratisbona;;N;N;9.3;75.892;0.046;0.187;JPL 35;2459000.5;59000;20200531;J2000;0.087016749;3.228529987;2.947593803;14.57244707;7.688721969;171.3627394;88.00739377;3.509466171;0.169901353;2458482.509;20181230.01;2118.876595;5.801167952;1.95118;759.3407206;4.8814E-08;1.3971E-08;1.6088E-07;5.0364E-06;0.000016948;0.000031592;0.000024175;1.5186E-08;1.1028E-09;0.00014383;0.000013753;OMB;0.39064
a0000928;2000928;   928 Hildrun (1920 GP);928;Hildrun;;N;N;10;62.817;0.053;0.293;JPL 35;2459000.5;59000;20200531;J2000;0.148350032;3.134855634;2.669799702;17.65329282;129.8338221;21.89426976;9.245349536;3.599911567;0.177573337;2458948.435;20200408.94;2027.331392;5.550530848;1.68939;657.4599063;3.8732E-08;1.1434E-08;1.2326E-07;4.2423E-06;0.000013415;0.000018652;0.000012873;1.313E-08;9.7152E-10;0.000072456;0.000011092;MBA;0.386
a0000929;2000929;   929 Algunde (1920 GR);929;Algunde;;N;N;11.7;11.443;0.272;0.19;JPL 43;2459000.5;59000;20200531;J2000;0.113052532;2.238986761;1.985863638;3.912828889;231.3822956;22.99021513;249.249447;2.492109884;0.294189241;2459376.96;20210611.46;1223.702128;3.350313835;0.971963;378.2588407;3.1115E-08;5.3992E-09;6.961E-08;3.4698E-06;0.000055935;0.000059034;0.000020412;6.0096E-09;1.0641E-09;0.000069701;4.4263E-06;MBA;0.44573
a0000930;2000930;   930 Westphalia (1920 GS);930;Westphalia;;N;N;11.2;34.922;0.032;0.153;JPL 43;2459000.5;59000;20200531;J2000;0.143234794;2.430968316;2.082769069;15.33640668;340.9417147;329.9819058;32.3951328;2.779167562;0.260036988;2458875.921;20200127.42;1384.418438;3.790331109;1.08215;421.1403155;3.7882E-08;8.2464E-09;9.2898E-08;4.6484E-06;0.000014062;0.000020749;0.000015842;9.4276E-09;1.3232E-09;0.000060879;7.0444E-06;MBA;0.33561
a0000931;2000931;   931 Whittemora (1920 GU);931;Whittemora;;N;N;9.3;45.298;0.17;0.727;JPL 39;2459000.5;59000;20200531;J2000;0.232582989;3.169007026;2.4319499;11.4839857;110.9995929;315.4539572;340.574458;3.906064153;0.174710606;2459111.687;20200919.19;2060.550345;5.641479384;1.4615;568.771955;4.0887E-08;1.5989E-08;1.3434E-07;4.7008E-06;0.000024426;0.000026404;0.000011943;1.9707E-08;1.3222E-09;0.000068733;0.000015594;MBA;0.42997
a0000932;2000932;   932 Hooveria (1920 GV);932;Hooveria;;N;N;10;58.978;0.051;0.804;JPL 39;2459000.5;59000;20200531;J2000;0.090593621;2.419415317;2.200231723;8.113737493;14.95649099;50.02545714;331.4356606;2.63859891;0.261901771;2459109.565;20200917.07;1374.561151;3.76334333;1.22212;475.6124404;4.2273E-08;6.7678E-09;1.0286E-07;5.0134E-06;0.000029109;0.000038699;0.000025505;7.381E-09;1.0989E-09;0.000097437;5.7676E-06;MBA;0.43527
